partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
214690,84149019,BASE MS20 LB,RCD Spares,RCD Spares,Nos,18,31796,34022,,,,
214700,84149019,A/C ASSY SP10/12/15/20,RCD Spares,RCD Spares,Nos,18,38792,41508,,,,
214710,84149019,I/C PIPE 1 ST SP10/12/15/20,RCD Spares,RCD Spares,Nos,18,22997,24607,,,,
214720,84149019,I/C PIPE 2 ST SP10/12/15/20,RCD Spares,RCD Spares,Nos,18,19691,21070,,,,
214750,84149019,PIPE ASSY DEL 3 ST SP10/12/15,RCD Spares,RCD Spares,Nos,18,15727,16828,,,,
214860,84149019,BELT GUARD TS20 LB PET,RCD Spares,RCD Spares,Nos,18,4624,4948,,,,
214870,84149019,GUARD FAN SP10/12/15/20,RCD Spares,RCD Spares,Nos,18,7897,8450,,,,
215130,84149019,CYL DIA127 HONING TS40 LB,RCD Spares,RCD Spares,Nos,18,16259,17398,,,,
215150,84149019,HEAD DIA127 M/C HV,RCD Spares,RCD Spares,Nos,18,16171,17303,,,,
215180,,C/CASE M/C HV40,RCD Spares,RCD Spares,Nos,18,57033,61026,,,,
215210,84149019,CYL DIA220 HONING HV40,RCD Spares,RCD Spares,Nos,18,30692,32841,,,,
215230,84149019,HEAD DIA220 CYL M/C HV30/40,RCD Spares,RCD Spares,Nos,18,21566,23076,,,,
215280,84149019,A/C PIPE NO.1 & FLG W/D HV40,RCD Spares,RCD Spares,Nos,18,12713,13603,,,,
215290,84149019,A/C PIPE NO.2 & FLG W/D HV40,RCD Spares,RCD Spares,Nos,18,13916,14891,,,,
215300,84149019,A/C PIPE NO.3 & FLG W/D HV40,RCD Spares,RCD Spares,Nos,18,15391,16469,,,,
215310,84149019,BASE TS40 LB,RCD Spares,RCD Spares,Nos,18,33614,35967,,,,
215590,,BASE W/D SS15 TS12/15,RCD Spares,RCD Spares,Nos,18,24132,25822,,,,
215930,84149019,CYL HEAD DIA50 W/LAPPING SP10/,RCD Spares,RCD Spares,Nos,18,2497,2672,,,,
216060,84149019,C/CASE M/C HV30,RCD Spares,RCD Spares,Nos,18,53945,57722,,,,
216070,84149019,C/CASE M/C HV20/25,RCD Spares,RCD Spares,Nos,18,36894,39477,,,,
216100,84149019,HEAD DIA197 CYL M/C HV/3UC/4UC,RCD Spares,RCD Spares,Nos,18,16317,17460,,,,
216110,73012090,BASE TS25 LB,RCD Spares,RCD Spares,Nos,18,45348,48523,,,,
216130,84149019,I/C ASSY RADIATOR HV20/25/30,RCD Spares,RCD Spares,Nos,18,42440,45411,,,,
216140,84149019,B/G HV20/25/30,RCD Spares,RCD Spares,Nos,18,17806,19053,,,,
216150,84149019,BASE SS03 05 LB BP,RCD Spares,RCD Spares,Nos,18,4969,5317,,,,
216160,,BASE SS07 10 LB BP,RCD Spares,RCD Spares,Nos,18,8781,9396,,,,
216180,84149019,I/C ASSY RADIATOR HV40,RCD Spares,RCD Spares,Nos,18,80087,85694,,,,
216390,,CYL DIA108 M/C 6CD4UC,RCD Spares,RCD Spares,Nos,18,23595,25247,,,,
216430,84149019,HEAD DIA108 CYL M/C 6CD4UC/3UC,RCD Spares,RCD Spares,Nos,18,7470,7993,,,,
219930,84149019,HEAD DIA 50 CYL M/C TS02/03,RCD Spares,RCD Spares,Nos,18,2058,2203,,,,
220010060,84149019,STATOR BODY ELE10 M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,73637,78792,,,,
220010090,84149019,HSG GEAR ELE10 STD M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,35983,38502,,,,
220010110,,STATOR BODY ELE12 M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,125652,134448,,,,
220010130,84149019,HSG; I/L; 12S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,50060,53565,,,,
220010190,84149019,STATOR BODY; 16S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,195759,209463,,,,
220010210,84149019,HSG; O/L; 16S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,79471,85034,,,,
220010230,,STATOR BODY; 20S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,261164,279446,,,,
220010300,,HSG; GEAR; 16S; STD; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,34011,36392,,,,
220010330,,HSG; GEAR (P); 16S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,45413,48592,,,,
220010460,84149019,HSG; GEAR; 20S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,82100,87847,,,,
220010490,,HSG; GEAR (P); 12S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,47648,50984,,,,
220010700,84149019,HSG; MPV; 25S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13960,14938,,,,
220010900,84149019,HSG; GEAR; 2S; 20/12,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,249103,266541,,,,
220010960,84149019,"STATOR, 2S, 12S, M/C",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,109324,116977,,,,
220011000,84149019,HSG; I/L; 2S; 12S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,85167,91129,,,,
22001119A,84149019,HSG; O/L; 16/12; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,91885,98317,,,,
220011210,,HSG; I/L; 2S; 12S; 16/12,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,110537,118275,,,,
220011280,84149019,"HSG, O/L_ 800-200_900-200",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,126916,135801,,,,
220011620,,HSG; O/L; 20/12 T; M/C DETAIL,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,156968,167956,,,,
220011640,,HSG; O/L; 2S; 900/350; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,137845,147495,,,,
220110020,84149019,HSG; O/L; 12S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36763,39337,,,,
220110110,84149019,COVER; O/L HSG; 10S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8493,9088,,,,
220110130,84149019,HSG; I/L; 10S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,43058,46073,,,,
220110180,84149019,HSG; I/L; 20S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,92848,99348,,,,
220111370,,ROTOR; FEMALE; 16S; Grinding,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,214963,230011,,,,
220111760,84149019,"SHAFT, I/P, 2S, Grinding",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15014,16065,,,,
220112270,84149019,"COVER, O/L HSG_ 20S M/C",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18421,19711,,,,
220112990,,"TANK, REC., 450/150",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,78355,83840,,,,
220113010,,"TANK, REC., 20S, DPSAC",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,157217,168223,,,,
220113510,84149019,ADAPTER; INTER STG; M/C; 20/16,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,251804,269431,,,,
220145020,,"FAN; 24""; 12S EPSAC",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5205,5570,,,,
220189040,,BASE FRAME 1100/350 SKID,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,212169,227021,,,,
220210030,84149019,HSG; O/L; 10S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,29477,31541,,,,
220210040,84149019,SHAFT; I/P; 12S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5918,6333,,,,
220210060,,COVER; O/L HSG; 12S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6973,7462,,,,
220210120,84149019,SHAFT G/D I/P E16,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7878,8430,,,,
220210130,73011000,SHIELD; GEAR; 16S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,446,478,,,,
220210150,,HSG; SEAL; 16S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7073,7569,,,,
220210210,,TUBE; OIL; SEAL; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2655,2841,,,,
220210220,,TUBE BRG RET E20,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4203,4498,,,,
220210250,84149019,SHAFT; I/P; 20S; Grinding,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7897,8450,,,,
220210260,68052090,"GASKET, SEAL HSG, 20S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,321,344,,,,
220210270,,HSG; SHAFT SEAL; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8593,9195,,,,
220210370,84149019,MINIMUM PRESSURE VALVE 1 1/2IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5828,6236,,,,
220210379,84149019,KIT MPV E16 EPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1817,1945,,,,
220210430,84149019,HSG; SHAFT SEAL; 12S; STD; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11044,11818,,,,
220210470,84811000,"VALVE ASSY, BUTTERFLY, 4""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8165,8737,,,,
220210510,84149019,"VALVE ASSY, BUTTERFLY, 6""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14715,15746,,,,
220210529,84149019,MINIMUM PRESSURE VALVE KIT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2578,2759,,,,
22021052A,84149019,MINIMUM PRESSURE VALVE 1 1/4,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,4528,4845,,,,
220210600,,COVER; O/L HSG; 16S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10007,10708,,,,
220210900,,"VALVE ASSY, MP, 16S, DPSAC",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6705,7175,,,,
220210909,84149019,MPV KIT E12 DPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3016,3228,,,,
220210910,,"VALVE ASSY, MP, 80 NB",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16963,18151,,,,
220210919,,KIT MPV E20 DPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6449,6901,,,,
220211780,,TUBE; I/L BRG; MA.; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2946,3153,,,,
220212030,,"RING, ADAPTER, 10S, EPSAC",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9593,10265,,,,
22021224B,,COUPLING TDS-8/DT-8 E12 ALU,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,86393,92441,,,,
22021225A,,COUPLING TDS-8S/DT-8S DH04012,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,40476,43310,,,,
22021225B,,COUPLING TDS-8S/DT-8S DL05016,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,43007,46018,,,,
22021225C,,COUPLING TDS-8S/DT-8S 400ALU,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,30604,32747,,,,
220213410,84195090,O/C & A/C ASSY; 16S; A/O; A/Q,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,606850,649330,,,,
22021341A,84149019,AFTER COOLER EPSAC 16 S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,178882,191404,,,,
22021341B,84149019,OIL COOLER EPSAC E16,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,503074,538290,,,,
220213420,,COOLER ASSY O/C&A/C E12 EPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,436226,466762,,,,
22021342A,84149019,AFTER COOLER EPSAC 12S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,120549,128988,,,,
22021342B,,OIL COOLER EPSAC 12 S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,358153,383224,,,,
220213910,,RING; ADAPTER; 1040L; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8940,9566,,,,
220214720,84149019,VALVE ASSY; MP; 25S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36370,38916,,,,
220214729,84149019,KIT MPV E25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7597,8129,,,,
220215320,,RETAINER BRG INPUT SHAFT M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11779,12604,,,,
220215340,84149019,SHAFT I/P G/D E25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,25515,27302,,,,
220215370,,COVER; DCV; M/C; 25S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8748,9361,,,,
220215510,,BRKT; OIL FILTER; A/E; 25S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3228,3454,,,,
220215720,84149019,RETAINER; SEAL; 2S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8088,8655,,,,
220215730,84149019,RETAINER; I/P SHAFT; BRG; 2S;,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10209,10924,,,,
220216410,,RING INTER STAGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5114,5472,,,,
220216420,,ADAPTER; DISCHARGE ASSY; T,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4072,4358,,,,
220216430,,COVER; SEAL; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8925,9550,,,,
220216440,,COVER; V RING; T,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7631,8166,,,,
220216460,,PISTON; BALANCING; MA.; T,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4553,4872,,,,
220216490,,BRKT; FILTER MTG; T,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1667,1784,,,,
220217480,84811000,"VALVE ASSY; BUTTERFLY; 8""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,48672,52080,,,,
220219060,,HSG; GEAR; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,41432,44333,,,,
220219130,,PIPE; U; INT ST; 1ST O/L; 2S;,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16142,17272,,,,
220219180,84213920,"PRE SEPARATOR, AIR, OIL, 12S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17414,18633,,,,
220219190,84213920,PRE SEPARATOR E10 EPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12401,13270,,,,
220219910,84149019,SHAFT; I/P; 800 & 900/200; Gri,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,33879,36251,,,,
220220150,,COOLER ASSY O/C&A/C EH04075,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,253728,271489,,,,
22022015A,,AFTER COOLER EPSAC 1275,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,98728,105639,,,,
22022015B,,OIL COOLER EPSAC 1275,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,216535,231693,,,,
220220230,84149019,HSG; O/L; 16/20 T; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,188142,201312,,,,
220230040,84811000,"VALVE, BUTTERFLY, 2 1/2""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4730,5062,,,,
220244050,,COOLER ASSY; O/C&A/C; EL07270,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1368071,1463836,,,,
220247100,,RING; ADAPTER; 400DP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15722,16823,,,,
220249020,84149019,"COOLER, OIL, 750/250&/350, 900",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1300038,1391041,,,,
220270541,,GUARD; FAN; 10 & 12S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2439,2610,,,,
220270911,,"COOLER, OIL, 300DP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,349935,374431,,,,
220270930,,OC AC ASSY AO 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1047622,1120956,,,,
22027093A,84149019,AFTER COOLER EPSAC E20,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,446224,477460,,,,
22027093B,84195090,OIL COOLER EPSAC E20,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,773565,827715,,,,
220270970,,SHROUD COOLING FAN E20 LMP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11461,12264,,,,
220271061,,"SHROUD; FAN; 22""; 300DP; ALU37",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4516,4833,,,,
220271439,84149019,ACTUATER KIT; DOUBLE ACTING,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2226,2382,,,,
220271909,84149019,KIT;ACTUATOR;SINGLE ACTING,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4667,4994,,,,
220272330,84195090,COOLER ASSY; OIL & AFTER;10-25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,174749,186982,,,,
22027233A,84195090,AFTER COOLER 480 CORE E10,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,43255,46283,,,,
22027233B,84195090,OIL COOLER 480 CORE E10,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,129712,138792,,,,
220272370,,"COUPLING; FLEXMAST; 3 1/2""; 2S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14418,15428,,,,
220272379,84213920,"ELEMENT 3 1/2"" F M",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,688,737,,,,
22027239A,84836090,COUPLING TDS-27/DT-27 DV06036,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,62107,66455,,,,
22027239B,,COUPLING TDS-27/DT-27(20/12),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,71792,76818,,,,
22027239C,84836090,COUPLING TDS-27/DT-27(1100/350,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,72040,77083,,,,
220272410,,COOLER ASSY; OIL; 12S; EPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,188320,201503,,,,
22027241A,84149019,COOLER; AFTER; 12S; W/O & W/Q,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,108088,115655,,,,
22027241B,,COOLER; AFTER; 16S; W/O & W/Q,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,121521,130028,,,,
22027241C,84149019,COOLER; AFTER; W/O & W/Q; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,237677,254315,,,,
22027241D,84149019,COOLER; OIL; W/C; 12S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,192089,205536,,,,
22027241E,,COOLER; OIL; W/C; 16S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,235824,252332,,,,
22027241F,,OIL COOLER W/C TYPE;20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,350402,374931,,,,
22027241G,,OIL COOLER W/C TYPE 20180,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,519611,555984,,,,
22027245B,,COUPLING TDS-15/DT-15 (20S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,35839,38348,,,,
220272600,,RING; ADAPTER; 400DP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17261,18470,,,,
22027261A,,"RING, ADAPTER, H450, M/C",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14338,15342,,,,
22027262A,84149019,"RING, ADAPTER, 20S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12928,13833,,,,
220272630,,RING;ADAPTER;H300DP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18878,20200,,,,
220272779,84149019,"KIT;VALVE PRESSURE RELEIF11/2""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1220,1306,,,,
220272940,84213920,PRECLEANER; 10S,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,2731,2923,,,,
220273210,,RING; ADAPTER; 1675 EPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28597,30599,,,,
220273380,84149019,"RING, ADAPTER, SR20100L/125L",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,53025,56737,,,,
220273400,,"FAN; 24""; 16S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5247,5615,,,,
22027341B,84149019,"RING, ADAPTER, E160",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,59554,63723,,,,
220273450,84149019,"FAN; 22""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2906,3110,,,,
220274060,,"RING, ADAPTER, 25S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,54326,58129,,,,
220310070,84149019,HSG; SEAL; 10S; M/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5633,6028,,,,
220310080,40169390,SEAL; SHAFT; 10S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9628,10302,,,,
220310090,84149019,SHAFT; I/P; 10S; Final Operns,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6873,7355,,,,
220310110,,"TUBE; OIL; SEAL; 3/8""; 12S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1629,1744,,,,
220310120,,TUBE; I/L; FILTER; 12S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2230,2387,,,,
220310130,,"TUBE; GEAR SPRAY; 3/8""; 12S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2685,2873,,,,
220310180,,"TUBE; GEAR; 1/2""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2643,2829,,,,
220310190,,"TUBE; GEAR SPRAY; 3/8""; 16S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2006,2147,,,,
220310210,84149019,MANIFOLD; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2005,2146,,,,
220310220,,TUBE; GEAR SEAL; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1208,1293,,,,
220310230,,TUBE; GEAR; OIL; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2514,2690,,,,
220310240,,TUBE; I/L BRG; FE.; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3183,3406,,,,
220310250,,"TUBE; I/L FILTER; 3/4""X1.65; 2",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4054,4338,,,,
220310319,84149019,"OSV KIT 1"" NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2035,2178,,,,
220310329,84149019,"KIT,VALVE,OIL STOP VALVE11/2""N",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3482,3726,,,,
22031032A,84149019,"VALVE ASSY, OIL STOP,1 1/2""NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9291,9942,,,,
22031079A,84149019,"HSG THERM VALVE 1 1/4""NPT M/C",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2196,2350,,,,
220310800,84149019,"ELEMENT, THERM VALVE 125 DEG",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17259,18468,,,,
220310830,,"HSG THERM VALVE 1 1/2""NPT M/C",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2858,3059,,,,
220311020,,"VALVE ASSY, DIS CHECK, 1 1/2""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3783,4048,,,,
220311140,68129990,GASKET MPV E20 DPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,156,167,,,,
220311190,84149019,"ADAPTER; BFV; 6""; DPSAC",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3293,3524,,,,
22031119A,,ADAPTER; AIR INLET 20S EPSAC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2657,2843,,,,
220311530,84149019,"VALVE ASSY, DIS CHECK, 2S, 73N",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10046,10750,,,,
220311539,84149019,"KIT;VALVE;DISCH.CHECK 21/2""NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4375,4682,,,,
220311830,,ADAPTER; INLET; 1250 PTO,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3967,4245,,,,
220312410,,TUBE; O/L BRG; MA.; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1302,1394,,,,
220312420,,TUBE; O/L BRG; FE.; 20S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1691,1810,,,,
220313900,84818030,"VALVE, TCV FLANGED TYPE 3""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,88477,94671,,,,
220314370,84149019,NUT; BRG LOCK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,388,416,,,,
220315960,,"ELEMENT 3"" FLEXMASTER",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1330,1424,,,,
220316299,84149019,"BDV KIT; 3/4""NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1206,1291,,,,
22031629A,,"BLOW DOWN VALVE 3/4"" NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3924,4199,,,,
220316340,84213920,PRECLEANER; 12S; 16S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3281,3511,,,,
22031639A,84818030,"VALVE ASSY; TER CHECK; 1 1/2""N",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14424,15434,,,,
220318000,,SPACER; I/P SHAFT; ROTOR; 25S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2348,2513,,,,
220318010,,"RETAINER, GEAR",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1783,1908,,,,
220318020,84149019,PLUNGER ASSY DCV E25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5669,6066,,,,
220318050,84831099,SHAFT; DCV; 25S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1564,1674,,,,
220318060,,"ORIFICE; 3/8""X3/8""FX0.375; 25S",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,325,348,,,,
220318070,84822090,MANIFOLD; BRG; DDH20/DRX25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2235,2392,,,,
22031812E,84825011,BRG C/ROL NU2220 MOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26515,28372,,,,
22031813A,84822090,BRG T/ROL 31308 ST/CAGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6774,7249,,,,
22031813B,84822090,BRG T/ROL 31310 ST/CAGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9027,9659,,,,
22031814A,84822090,BRG T/ROL 33217 ST/CAGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,22173,23726,,,,
220318350,68129022,GASKET; MPV; 90X152; 2S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,159,171,,,,
220318520,84149019,RING I/P SHAFT DIST FRONT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2286,2447,,,,
