partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
415400274,68129922,GASKET COVER CYLINDER NH42,OFSAC Spares,OFSAC Spares,Nos,18,102,110,,,,Selling price derived at cost x 1.07
415400275,68129022,GASKET GEARCASE TOP COVER NH42,OFSAC Spares,OFSAC Spares,Nos,18,474,508,,,,Selling price derived at cost x 1.07
415400276,68129922,GASKET DIFFUSER NH42,OFSAC Spares,OFSAC Spares,Nos,18,322,345,,,,Selling price derived at cost x 1.07
415400277,68129922,GASKET DIFFUSER SILENCER NH42,OFSAC Spares,OFSAC Spares,Nos,18,249,267,,,,Selling price derived at cost x 1.07
415400278,68129922,GASKET BREATHER NH42,OFSAC Spares,OFSAC Spares,Nos,18,123,132,,,,Selling price derived at cost x 1.07
415400279,68129922,GASKET CCVA FIXING NH42,OFSAC Spares,OFSAC Spares,Nos,18,939,1005,,,,Selling price derived at cost x 1.07
415400280,68129922,GASKET DS TO CCVA NH42,OFSAC Spares,OFSAC Spares,Nos,18,149,160,,,,Selling price derived at cost x 1.07
415400281,68129922,GASKET OIL SUCTION FLANGE NH42,OFSAC Spares,OFSAC Spares,Nos,18,256,274,,,,Selling price derived at cost x 1.07
415400282,68129922,GASKET BLOW OFF SILENCER NH42,OFSAC Spares,OFSAC Spares,Nos,18,95,102,,,,Selling price derived at cost x 1.07
415400283,84213920,STRAINER OIL NH42,OFSAC Spares,OFSAC Spares,Nos,18,17930,19186,,,,Selling price derived at cost x 1.07
415400286,,PLATE-FIXATION (NH42),OFSAC Spares,OFSAC Spares,Nos,18,903,967,,,,Selling price derived at cost x 1.07
415400288,,KEY GEAR SHAFT NH42,OFSAC Spares,OFSAC Spares,Nos,18,1098,1175,,,,Selling price derived at cost x 1.07
415400290,68129022,GASKET BALL VALVE 4 INCHES,OFSAC Spares,OFSAC Spares,Nos,18,124,133,,,,Selling price derived at cost x 1.07
415400291,40169320,RING PISTON CCVA NH42,OFSAC Spares,OFSAC Spares,Nos,18,1211,1296,,,,Selling price derived at cost x 1.07
415400292,40169990,O-RING ID104.6 X 5.7,OFSAC Spares,OFSAC Spares,Nos,18,263,282,,,,Selling price derived at cost x 1.07
415400293,40169390,CONNECTOR CCVA DUCT,OFSAC Spares,OFSAC Spares,Nos,18,1461,1564,,,,Selling price derived at cost x 1.07
415400294,,LEG SUPPORT INTER COOLER NH42,OFSAC Spares,OFSAC Spares,Nos,18,1304,1396,,,,Selling price derived at cost x 1.07
415400296,,HOSE OIL DRAIN,OFSAC Spares,OFSAC Spares,Nos,18,8158,8730,,,,Selling price derived at cost x 1.07
415400297,68129922,GASKET IC PIPE NH42,OFSAC Spares,OFSAC Spares,Nos,18,208,223,,,,Selling price derived at cost x 1.07
415400298,68129922,GASKET IC IN NH42,OFSAC Spares,OFSAC Spares,Nos,18,172,185,,,,Selling price derived at cost x 1.07
415400299,68129922,GASKET 2ND AB PIPE NH42,OFSAC Spares,OFSAC Spares,Nos,18,149,160,,,,Selling price derived at cost x 1.07
415400300,68129922,GASKET DISCHARGE PIPE NH42,OFSAC Spares,OFSAC Spares,Nos,18,149,160,,,,Selling price derived at cost x 1.07
415400301,68129922,GASKET BOS PIPE NH42,OFSAC Spares,OFSAC Spares,Nos,18,172,185,,,,Selling price derived at cost x 1.07
415400302,,PIPE ASSY O/C TO PR RLF NH 42,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,981,1050,,,,
415400304,68052090,GASKET FLANGE COVER NH 42,OFSAC Spares,OFSAC Spares,Nos,18,281,301,,,,Selling price derived at cost x 1.07
415400322,,SPACER MOTOR NH42,OFSAC Spares,OFSAC Spares,Nos,18,8650,9256,,,,Selling price derived at cost x 1.07
415400326,68129922,GASKET PLATE TO FLANGE MS NH31,OFSAC Spares,OFSAC Spares,Nos,18,683,731,,,,Selling price derived at cost x 1.07
415400327,68052090,GASKET IC TO PLATE NH31,OFSAC Spares,OFSAC Spares,Nos,18,435,466,,,,Selling price derived at cost x 1.07
415400336,68052090,GASKET DIFFUSER NE265,OFSAC Spares,OFSAC Spares,Nos,18,212,227,,,,Selling price derived at cost x 1.07
415400338,68052090,GASKET ADAPTR PLATE CCVA NE265,OFSAC Spares,OFSAC Spares,Nos,18,488,523,,,,Selling price derived at cost x 1.07
415400343,68129922,"GASKET, I AB TO IC NE265",OFSAC Spares,OFSAC Spares,Nos,18,213,228,,,,Selling price derived at cost x 1.07
415400346,68129922,"GASKET, II AB AIR IN NE265",OFSAC Spares,OFSAC Spares,Nos,18,632,677,,,,Selling price derived at cost x 1.07
415400347,68129922,"GASKET, MS OUT TO II AB NE265",OFSAC Spares,OFSAC Spares,Nos,18,111,119,,,,Selling price derived at cost x 1.07
415400383,68129922,GASKET MIST SEPARATOR,OFSAC Spares,OFSAC Spares,Nos,18,1428,1528,,,,Selling price derived at cost x 1.07
415400432,84149019,HOSE OIL DRAIN,OFSAC Spares,OFSAC Spares,Nos,18,13308,14240,,,,Selling price derived at cost x 1.07
415400434,68052090,GASKET MIST SEPERATOR NE,OFSAC Spares,OFSAC Spares,Nos,18,1008,1079,,,,Selling price derived at cost x 1.07
415400435,84149019,OIL MANIFOLD,OFSAC Spares,OFSAC Spares,Nos,18,2543,2722,,,,Selling price derived at cost x 1.07
415400454,68052090,"GASKET, I A/E TO PIPE ASSY I/C",OFSAC Spares,OFSAC Spares,Nos,18,342,366,,,,Selling price derived at cost x 1.07
415400497,68052090,"GASKET, I A/E OUTLET PIPE ASSY",OFSAC Spares,OFSAC Spares,Nos,18,250,268,,,,Selling price derived at cost x 1.07
415400498,68129922,"GASKET, II A/E INLET PIPE ASSY",OFSAC Spares,OFSAC Spares,Nos,18,250,268,,,,Selling price derived at cost x 1.07
415400500,40092200,HOSE ASSY. WTR HDR TO O/C,OFSAC Spares,OFSAC Spares,Nos,18,8951,9578,,,,Selling price derived at cost x 1.07
415400545,68129922,"GASKET, ADAPTOR PLACE CCVA",OFSAC Spares,OFSAC Spares,Nos,18,304,326,,,,Selling price derived at cost x 1.07
415400566,,SPACER MOTOR TATA,OFSAC Spares,OFSAC Spares,Nos,18,2727,2918,,,,Selling price derived at cost x 1.07
415400598,68129022,GASKET -DIFFUSER-II ST A/E OW1,OFSAC Spares,OFSAC Spares,Nos,18,270,289,,,,Selling price derived at cost x 1.07
415400634,,HOSE WATER HEADER TO OC,OFSAC Spares,OFSAC Spares,Nos,18,5169,5531,,,,Selling price derived at cost x 1.07
415400653,40169320,O-RING ID100.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,185,198,,,,Selling price derived at cost x 1.07
415400654,40169320,O-RING ID103.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,255,273,,,,Selling price derived at cost x 1.07
415400655,40169350,O-RING ID122.0 X 3.6,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,289,310,,,,
415400656,40169320,O-RING ID132.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,297,318,,,,Selling price derived at cost x 1.07
415400685,40169320,O-RING ID60.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,237,254,,,,Selling price derived at cost x 1.07
415400688,40169350,O-RING ID77.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,227,243,,,,Selling price derived at cost x 1.07
415400720,,TUBE II ST BH M CONNECTION OW3,OFSAC Spares,OFSAC Spares,Nos,18,2149,2300,,,,Selling price derived at cost x 1.07
415400783,,PIPE SET LUB NH20 HT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,31322,33515,,,,
415400814,40169350,O-RING ID110.7 X 3.5,OFSAC Spares,OFSAC Spares,Nos,18,277,297,,,,Selling price derived at cost x 1.07
415400819,68052090,GASKET 170 X 160 MM OA2,OFSAC Spares,OFSAC Spares,Nos,18,607,650,,,,Selling price derived at cost x 1.07
415400829,68129922,GASKET PLATE PROVENT OA2,OFSAC Spares,OFSAC Spares,Nos,18,1118,1197,,,,Selling price derived at cost x 1.07
415400838,68129922,GASKET GEAR CASE VENT OA2,OFSAC Spares,OFSAC Spares,Nos,18,609,652,,,,Selling price derived at cost x 1.07
415400894,,GC SIDE COVER - OW4,OFSAC Spares,OFSAC Spares,Nos,18,6900,7383,,,,Selling price derived at cost x 1.07
415400897,40169320,O-RING ID175.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,309,331,,,,Selling price derived at cost x 1.07
415400898,40169320,O-RING ID136.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,260,279,,,,Selling price derived at cost x 1.07
415400900,84149019,GASKET 150x150 mm OA2,OFSAC Spares,OFSAC Spares,Nos,18,505,541,,,,Selling price derived at cost x 1.07
415400909,84149090,GASKET 140 X 140 OA1,OFSAC Spares,OFSAC Spares,Nos,18,509,545,,,,Selling price derived at cost x 1.07
415400910,40169320,O-RING ID98.0 X 3.6,OFSAC Spares,OFSAC Spares,Nos,18,243,261,,,,Selling price derived at cost x 1.07
415400966,,GASKET WOAC,OFSAC Spares,OFSAC Spares,Nos,18,287,308,,,,Selling price derived at cost x 1.07
415400982,84149019,"SLEEVE WEAR, GEARCASE SIDE OW3",OFSAC Spares,OFSAC Spares,Nos,18,6745,7218,,,,Selling price derived at cost x 1.07
415400990,84149019,"SLEEVE WEAR, GEARCASE SIDE OA0",OFSAC Spares,OFSAC Spares,Nos,18,3245,3473,,,,Selling price derived at cost x 1.07
415401044,84149019,SLEEVE WEAR OW1&2,OFSAC Spares,OFSAC Spares,Nos,18,4745,5078,,,,Selling price derived at cost x 1.07
415401054,84149019,HAND HOLE COVER TOP OA1,OFSAC Spares,OFSAC Spares,Nos,18,2051,2195,,,,Selling price derived at cost x 1.07
415401055,84149019,TUBE S/VALVE TO GCASE-OA1,OFSAC Spares,OFSAC Spares,Nos,18,1737,1859,,,,Selling price derived at cost x 1.07
415401239,84149019,TUBE GC BREATHER OIL DRAIN,RCD Spares,RCD Spares,Nos,18,2401,2570,,,,
415401267,,STUD M10 X 400,OFSAC Spares,OFSAC Spares,Nos,18,674,722,,,,Selling price derived at cost x 1.07
415401284,,TUBE MOS TO ADV OA2,OFSAC Spares,OFSAC Spares,Nos,18,3103,3321,,,,Selling price derived at cost x 1.07
415401286,,CLAMP AC OUT PIPE OA1,OFSAC Spares,OFSAC Spares,Nos,18,384,411,,,,Selling price derived at cost x 1.07
415401287,,BRACKET PESSURE TRANSDUCER OA2,OFSAC Spares,OFSAC Spares,Nos,18,250,268,,,,Selling price derived at cost x 1.07
415401288,,BRACKET DPS SWITCH OA2,OFSAC Spares,OFSAC Spares,Nos,18,370,396,,,,Selling price derived at cost x 1.07
415401353,,SCREW ROD M10X450,OFSAC Spares,OFSAC Spares,Nos,18,1761,1885,,,,Selling price derived at cost x 1.07
415401378,84149019,REDUCER RC1/2 (M)-G1/4(F),OFSAC Spares,OFSAC Spares,Nos,18,256,274,,,,Selling price derived at cost x 1.07
415401397,,CONNECTOR INTAKE 170 - 180,OFSAC Spares,OFSAC Spares,Nos,18,13218,14144,,,,Selling price derived at cost x 1.07
415401398,,CONNECTOR INTAKE 180 - 200,OFSAC Spares,OFSAC Spares,Nos,18,19260,20609,,,,Selling price derived at cost x 1.07
415401426,84149019,MANIFOLD WITH ORIFICE OLW,OFSAC Spares,OFSAC Spares,Nos,18,2724,2915,,,,Selling price derived at cost x 1.07
415401466,84149019,AIR FILTER MOUNTING LEG-NE210,OFSAC Spares,OFSAC Spares,Nos,18,4420,4730,,,,Selling price derived at cost x 1.07
415401482,73079290,EDUCTOR HOUSING OF,OFSAC Spares,OFSAC Spares,Nos,18,6136,6566,,,,Selling price derived at cost x 1.07
415401489,68129990,GASKET SILENCER OW2 & OW3,OFSAC Spares,OFSAC Spares,Nos,18,2923,3128,,,,Selling price derived at cost x 1.07
415401497,40169330,O-RING ID110 X 3.5,OFSAC Spares,OFSAC Spares,Nos,18,310,332,,,,Selling price derived at cost x 1.07
415401498,40169330,O-RING ID204.8 X 3.5,OFSAC Spares,OFSAC Spares,Nos,18,478,512,,,,Selling price derived at cost x 1.07
415401499,84149019,OIL CAP-GC BREATHER ASSY OW,OFSAC Spares,OFSAC Spares,Nos,18,1761,1885,,,,Selling price derived at cost x 1.07
415401500,84149019,A/C MOUNTING PLATE LH OF132CV,OFSAC Spares,OFSAC Spares,Nos,18,17632,18867,,,,Selling price derived at cost x 1.07
415401501,84149019,A/C MOUNTING PLATE RH OF132CV,OFSAC Spares,OFSAC Spares,Nos,18,12927,13832,,,,Selling price derived at cost x 1.07
415401506,84149019,BRACKET BLOWOFF PRESS SENSOR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,680,728,,,,
415401515,84149019,ADAPTER PLATE RUBBER ELBOW,OFSAC Spares,OFSAC Spares,Nos,18,19045,20379,,,,Selling price derived at cost x 1.07
415401516,,ELBOW CONNECTOR-G1/4,OFSAC Spares,OFSAC Spares,Nos,18,1820,1948,,,,Selling price derived at cost x 1.07
415401540,68129990,"GASKET, DIFFUSER OW1 ALPHA",OFSAC Spares,OFSAC Spares,Nos,18,551,590,,,,Selling price derived at cost x 1.07
415401542,68129990,"GASKET, BLOWOFF OW1 ALPHA",OFSAC Spares,OFSAC Spares,Nos,18,551,590,,,,Selling price derived at cost x 1.07
415401543,68129990,"GASKET,BLOWOFF SILENCER OW1 AL",OFSAC Spares,OFSAC Spares,Nos,18,594,636,,,,Selling price derived at cost x 1.07
415401544,84149019,PLATE L500 AC MOUNTING RH OW1A,OFSAC Spares,OFSAC Spares,Nos,18,10822,11580,,,,Selling price derived at cost x 1.07
415401545,68129990,"GASKET, BLOWOFF OW2 ALPHA",OFSAC Spares,OFSAC Spares,Nos,18,817,875,,,,Selling price derived at cost x 1.07
415401546,68129990,"GASKET,BLOWOFF SILENCER OW2 A",OFSAC Spares,OFSAC Spares,Nos,18,1316,1409,,,,Selling price derived at cost x 1.07
415401548,68129990,GASKET DCV OW1 OW2 ALPHA,OFSAC Spares,OFSAC Spares,Nos,18,861,922,,,,Selling price derived at cost x 1.07
415401550,84149019,ADAPTER PLATE RUBBER ELBOW OW2,OFSAC Spares,OFSAC Spares,Nos,18,24795,26531,,,,Selling price derived at cost x 1.07
415401551,,TUBE VENT RETURN TO GC OW2 AL,OFSAC Spares,OFSAC Spares,Nos,18,3021,3233,,,,Selling price derived at cost x 1.07
415401552,,TUBE CCVA DRAIN OW2 ALPHA,OFSAC Spares,OFSAC Spares,Nos,18,1987,2127,,,,Selling price derived at cost x 1.07
415401553,,TUBE VENT MD 1ST STAGE OW2 AL,OFSAC Spares,OFSAC Spares,Nos,18,1558,1668,,,,Selling price derived at cost x 1.07
415401554,,TUBE VENT FD 1ST STAGE OW2 AL,OFSAC Spares,OFSAC Spares,Nos,18,1307,1399,,,,Selling price derived at cost x 1.07
415401555,,TUBE VENT FD 2ND STAGE OW2 AL,OFSAC Spares,OFSAC Spares,Nos,18,976,1045,,,,Selling price derived at cost x 1.07
415401556,,TUBE VENT MD 2ND STAGE OW2 ALP,OFSAC Spares,OFSAC Spares,Nos,18,1656,1772,,,,Selling price derived at cost x 1.07
415401557,,TUBE VENT FS 2ND STAGE OW2 AL,OFSAC Spares,OFSAC Spares,Nos,18,679,727,,,,Selling price derived at cost x 1.07
415401558,,GEAR CASE BREATHER AIR IN TUBE,OFSAC Spares,OFSAC Spares,Nos,18,3140,3360,,,,Selling price derived at cost x 1.07
415401559,,MESH DRAIN TUBE,OFSAC Spares,OFSAC Spares,Nos,18,889,952,,,,Selling price derived at cost x 1.07
415401560,,AOS DRAIN TUBE,OFSAC Spares,OFSAC Spares,Nos,18,549,588,,,,Selling price derived at cost x 1.07
415401561,,BREATHER DRAIN TUBE,OFSAC Spares,OFSAC Spares,Nos,18,1951,2088,,,,Selling price derived at cost x 1.07
415401562,,"INLET TUBE, TO G1_4 MANIFOLD",OFSAC Spares,OFSAC Spares,Nos,18,2631,2816,,,,Selling price derived at cost x 1.07
415401567,,INLET TUBE 3/8BSP MANIFOLD,OFSAC Spares,OFSAC Spares,Nos,18,4118,4407,,,,Selling price derived at cost x 1.07
415401584,,TUBE VENT MD 1ST STAGE OW1 AL,OFSAC Spares,OFSAC Spares,Nos,18,1524,1631,,,,Selling price derived at cost x 1.07
415401585,,TUBE VENT FD 1ST STAGE OW1 AL,OFSAC Spares,OFSAC Spares,Nos,18,1130,1210,,,,Selling price derived at cost x 1.07
415401586,,TUBE VENT FD 2ND STAGE OW1 AL,OFSAC Spares,OFSAC Spares,Nos,18,871,932,,,,Selling price derived at cost x 1.07
415401587,,TUBE VENT MD & MS 2ND STAGE O,OFSAC Spares,OFSAC Spares,Nos,18,1791,1917,,,,Selling price derived at cost x 1.07
415401588,,TUBE VENT RETURN TO GEAR CASE,OFSAC Spares,OFSAC Spares,Nos,18,3355,3590,,,,Selling price derived at cost x 1.07
415401589,,TUBE VENT FS 2ND STAGE OW1 AL,OFSAC Spares,OFSAC Spares,Nos,18,871,932,,,,Selling price derived at cost x 1.07
415401590,84149019,"CLAMP, GEARCASE AVM OW1 ALPHA",OFSAC Spares,OFSAC Spares,Nos,18,767,821,,,,Selling price derived at cost x 1.07
415401592,84149019,"HEX STUD M12 X 90, AVM LOCK",OFSAC Spares,OFSAC Spares,Nos,18,525,562,,,,Selling price derived at cost x 1.07
415401608,84149019,"STUD M16, L=55",OFSAC Spares,OFSAC Spares,Nos,18,269,288,,,,Selling price derived at cost x 1.07
415401609,84149019,TUBE II ND STG TEMP SENSOR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3050,3264,,,,
415401610,84149019,"PLATE, 128 AIREND OIL DRAIN",OFSAC Spares,OFSAC Spares,Nos,18,2898,3101,,,,Selling price derived at cost x 1.07
415401611,84149019,"STUD M16 - M12, OW1 ALPHA",OFSAC Spares,OFSAC Spares,Nos,18,363,389,,,,Selling price derived at cost x 1.07
415401638,,"GASKET, AIR SIDE PHE 420LTL",OFSAC Spares,OFSAC Spares,Nos,18,419,449,,,,Selling price derived at cost x 1.07
415401642,84149019,TUBE VENT FD 2ND STAGE OW3,OFSAC Spares,OFSAC Spares,Nos,18,1291,1382,,,,Selling price derived at cost x 1.07
415401643,84149019,TUBE VENT FS 2ND STAGE OW3,OFSAC Spares,OFSAC Spares,Nos,18,793,849,,,,Selling price derived at cost x 1.07
415401644,84149019,TUBE VENT MD 2ND STAGE OW3,OFSAC Spares,OFSAC Spares,Nos,18,2220,2376,,,,Selling price derived at cost x 1.07
415401645,84149019,TUBE VENT MS 2ND STAGE OW3,OFSAC Spares,OFSAC Spares,Nos,18,1463,1566,,,,Selling price derived at cost x 1.07
415401647,84149019,"PLATE, 128 AIREND OIL DRAIN",OFSAC Spares,OFSAC Spares,Nos,18,2898,3101,,,,Selling price derived at cost x 1.07
415401661,84149019,SLEEVE WEAR OA02 (NOK),OFSAC Spares,OFSAC Spares,Nos,18,7177,7680,,,,Selling price derived at cost x 1.07
415401671,,STUD M6 X 125,OFSAC Spares,OFSAC Spares,Nos,18,48,52,,,,Selling price derived at cost x 1.07
415401716,84149019,TUBE VENT FD 1ST STAGE OW1,OFSAC Spares,OFSAC Spares,Nos,18,1006,1077,,,,Selling price derived at cost x 1.07
415401717,84149019,TUBE VENT MD 1ST STAGE OW1,OFSAC Spares,OFSAC Spares,Nos,18,1714,1834,,,,Selling price derived at cost x 1.07
415401718,84149019,"TUBE, CCVA OIL DRAIN",OFSAC Spares,OFSAC Spares,Nos,18,2303,2465,,,,Selling price derived at cost x 1.07
415401763,84149019,TUBE I ST RH M BRG CONN-OA1,OFSAC Spares,OFSAC Spares,Nos,18,1680,1798,,,,Selling price derived at cost x 1.07
415401764,84149019,TUBE I ST BH M CONN-OA1,OFSAC Spares,OFSAC Spares,Nos,18,2733,2925,,,,Selling price derived at cost x 1.07
415401773,84149019,TUBE I ST RH M BRG CONN OW2,OFSAC Spares,OFSAC Spares,Nos,18,1896,2029,,,,Selling price derived at cost x 1.07
415401774,84149019,"TUBE, CYLINDER OIL DRAIN-OW2",OFSAC Spares,OFSAC Spares,Nos,18,5175,5538,,,,Selling price derived at cost x 1.07
415401775,84149019,TUBE I ST RH M BRG CONN OA2,OFSAC Spares,OFSAC Spares,Nos,18,1755,1878,,,,Selling price derived at cost x 1.07
415401778,84149019,TUBE MANIFOLD TO FBD-OLW2,OFSAC Spares,OFSAC Spares,Nos,18,2187,2341,,,,Selling price derived at cost x 1.07
415401779,84149019,F.VENT TO OIL COLLECTOR-OLW2,OFSAC Spares,OFSAC Spares,Nos,18,2261,2420,,,,Selling price derived at cost x 1.07
415401780,84149019,OIL COLLECTOR TO GEARCASE-OLW2,OFSAC Spares,OFSAC Spares,Nos,18,1647,1763,,,,Selling price derived at cost x 1.07
415401781,84149019,"TUBE, CCVA OIL DRAIN-OLW2",OFSAC Spares,OFSAC Spares,Nos,18,2636,2821,,,,Selling price derived at cost x 1.07
415401794,,BRACKET BLOW OFF PRESSURE OA,OFSAC Spares,OFSAC Spares,Nos,18,150,161,,,,Selling price derived at cost x 1.07
415401833,,TUBE I ST BH M CONN. OW3-INT,OFSAC Spares,OFSAC Spares,Nos,18,2948,3155,,,,Selling price derived at cost x 1.07
415401847,,TUBE II ST RH F CONN - OA1,OFSAC Spares,OFSAC Spares,Nos,18,2614,2797,,,,Selling price derived at cost x 1.07
415401864,,SUPPORT BRACKET 2 OW4,OFSAC Spares,OFSAC Spares,Nos,18,641,686,,,,Selling price derived at cost x 1.07
415401878,,GASKET ID 128 X OD 186,OFSAC Spares,OFSAC Spares,Nos,18,602,645,,,,Selling price derived at cost x 1.07
415401912,,TUBE DISCHARGE PRESSURE OA1UG,OFSAC Spares,OFSAC Spares,Nos,18,2371,2537,,,,Selling price derived at cost x 1.07
415401920,,COVER AC INLET OA1,OFSAC Spares,OFSAC Spares,Nos,18,131,141,,,,Selling price derived at cost x 1.07
415401921,,COVER AC OUTLET OA1,OFSAC Spares,OFSAC Spares,Nos,18,115,124,,,,Selling price derived at cost x 1.07
415401977,,COVER FRONT OA1 WOAC,OFSAC Spares,OFSAC Spares,Nos,18,362,388,,,,Selling price derived at cost x 1.07
415401978,,COVER BACK OA1 WOAC,OFSAC Spares,OFSAC Spares,Nos,18,351,376,,,,Selling price derived at cost x 1.07
415402017,,GASKET INATKE DUCT - OA3 AL,OFSAC Spares,OFSAC Spares,Nos,18,332,356,,,,Selling price derived at cost x 1.07
415402065,,TUBE DISCHARGE PRESSURE,OFSAC Spares,OFSAC Spares,Nos,18,2266,2425,,,,Selling price derived at cost x 1.07
415600,,C/SHAFT VP00002,RCD Spares,RCD Spares,Nos,18,1246,1334,,,,
415610,,C/SHAFT VP00005,RCD Spares,RCD Spares,Nos,18,1146,1227,,,,
415620,,C/SHAFT VP01010,RCD Spares,RCD Spares,Nos,18,1361,1457,,,,
415870,,RING TPCDIA70 SS02/03/05 TS02,RCD Spares,RCD Spares,Nos,18,74,80,,,,
415880,,RING SC DIA70 SS02/03/05 TS02,RCD Spares,RCD Spares,Nos,18,84,90,,,,
415890,,RING PC DIA50 TS02/03 HP03/05,RCD Spares,RCD Spares,Nos,18,77,83,,,,
416640,84149019,RING TPC DIA.65 PISTON,RCD Spares,RCD Spares,Nos,18,153,164,,,,
416650,84149019,RING SOC DIA 65 PISTON,RCD Spares,RCD Spares,Nos,18,124,133,,,,
416830,,RING SOC DIA50 TS02/03 HP03,RCD Spares,RCD Spares,Nos,18,87,94,,,,
416840,,RING SOC DIA70 SS02/03/05 TS02,RCD Spares,RCD Spares,Nos,18,138,148,,,,
417570,,RING SC DIA100,RCD Spares,RCD Spares,Nos,18,98,105,,,,
417710,,PULY MOTOR M/C SS02,RCD Spares,RCD Spares,Nos,18,987,1057,,,,
418120,,PIPE CONTG NO.2 SS15 TS10-270,RCD Spares,RCD Spares,Nos,18,589,631,,,,
418300206,85371000,"CNTRL PANEL NH135,415V,50HZ_AB",OFSAC Spares,OFSAC Spares,Nos,18,454198,485992,,,,Selling price derived at cost x 1.07
418300215,85371000,"Control Panel NE170,AB,HT-SH",OFSAC Spares,OFSAC Spares,Nos,18,309097,330734,,,,Selling price derived at cost x 1.07
418300254,85371000,"PLC ACC. ML1400,AB,24V-RTD",OFSAC Spares,OFSAC Spares,Nos,18,894837,957476,,,,Selling price derived at cost x 1.07
418300269,,"CTRL PANEL NH295,50HZ,AB-HT",OFSAC Spares,OFSAC Spares,Nos,18,177165,189567,,,,Selling price derived at cost x 1.07
418300299,,"PLC SYS ML1400,24V DC-ETH",OFSAC Spares,OFSAC Spares,Nos,18,361980,387319,,,,Selling price derived at cost x 1.07
418300300,,Vibration sensor - EK437 ACCEL,OFSAC Spares,OFSAC Spares,Nos,18,216141,231271,,,,Selling price derived at cost x 1.07
418300301,,Vibration module-XM161(4-20mA),OFSAC Spares,OFSAC Spares,Nos,18,150177,160690,,,,Selling price derived at cost x 1.07
418300304,85340000,"PLC sys. ML1400,PVP400,24V DC",OFSAC Spares,OFSAC Spares,Nos,18,296731,317503,,,,Selling price derived at cost x 1.07
418300311,84149019,"PLC SYS NEW HMI PVP7,C,RTD BTD",OFSAC Spares,OFSAC Spares,Nos,18,388810,416027,,,,Selling price derived at cost x 1.07
418300322,,CP 200/250KW 415V/380V 50HZ OF,OFSAC Spares,OFSAC Spares,Nos,18,706541,755999,,,,Selling price derived at cost x 1.07
418300344,85371000,OW2 160KW SF1.2 PWR MODULE,OFSAC Spares,OFSAC Spares,Nos,18,259224,277370,,,,Selling price derived at cost x 1.07
418300345,84149019,OW380~440V 50/60HZ CTRL MODULE,OFSAC Spares,OFSAC Spares,Nos,18,77566,82996,,,,Selling price derived at cost x 1.07
418300367,,OW3 250KW 380-440V POWR MODULE,OFSAC Spares,OFSAC Spares,Nos,18,275057,294311,,,,Selling price derived at cost x 1.07
418300447,85371000,OFA 380~440V 50/60HZ CTRL MOD,OFSAC Spares,OFSAC Spares,Nos,18,140318,150141,,,,Selling price derived at cost x 1.07
418300457,,"PLC SYS ML1400,AB PLC 240VDC",OFSAC Spares,OFSAC Spares,Nos,18,274956,294203,,,,Selling price derived at cost x 1.07
418300493,,"CON MOD OF 135 VFD,415V,50HZ",OFSAC Spares,OFSAC Spares,Nos,18,268000,286760,,,,Selling price derived at cost x 1.07
418300494,,"POW MOD OF 135 VFD,415V,50HZ",OFSAC Spares,OFSAC Spares,Nos,18,141103,150981,,,,Selling price derived at cost x 1.07
418300503,84451960,ANALOG OUTPUT MODULE,OFSAC Spares,OFSAC Spares,Nos,18,44422,47532,,,,Selling price derived at cost x 1.07
418300624,85371000,PLC SYSTEM- AC,OFSAC Spares,OFSAC Spares,Nos,18,477434,510855,,,,Selling price derived at cost x 1.07
418300625,84451990,"PLC ML1400,OFV,OW/OA",OFSAC Spares,OFSAC Spares,Nos,18,598657,640563,,,,Selling price derived at cost x 1.07
418300639,,"CNTRL PANEL OF135,415V50H,AB",OFSAC Spares,OFSAC Spares,Nos,18,329481,352545,,,,Selling price derived at cost x 1.07
418300658,85371000,"CNTRL PANEL OF135AC,415V50H,SS",OFSAC Spares,OFSAC Spares,Nos,18,358495,383590,,,,Selling price derived at cost x 1.07
418300757,,"POW. HARNESS,C,OW3,185SQ.MM",OFSAC Spares,OFSAC Spares,Nos,18,78161,83633,,,,Selling price derived at cost x 1.07
418300763,,"POW. HARNESS,CV,OW3,2R X 185SQ",OFSAC Spares,OFSAC Spares,Nos,18,109962,117660,,,,Selling price derived at cost x 1.07
418300794,85030010,OFD NEURON III E-CONTROLLER AS,OFSAC Spares,OFSAC Spares,Nos,18,80122,85731,,,,Selling price derived at cost x 1.07
